time_s,q_rad,qd_rad_s,q_des_rad,torque_raw_nm,torque_clip_nm,torque_cmd_nm,torque_scale_gain,u_flex_0,u_flex_1,u_ext_0,u_ext_1,a_flex_0,a_flex_1,a_ext_0,a_ext_1
7.870078086853027,-0.038434356451034546,1.636521816253662,1.0759918987947734,0.4939262142604547,0.4939262142604547,0.4939262142604547,1.0,0.5396024607583685,0.3925277137914247,0.060284209141982265,0.10764755633266271,0.5422529889882948,0.38143718770483637,0.05765310286352232,0.11875562456820296
7.880075454711914,-0.021092025563120842,1.6861053705215454,1.0876889348448566,0.49367708423371315,0.49367708423371315,0.49367708423371315,1.0,0.5357160593389443,0.40163238011413827,0.06415158071338986,0.09852228821101755,0.5389845241636195,0.3915347839094873,0.06090234178845609,0.10863895638961026
7.890231370925903,-0.0005113218212500215,1.9020746946334839,1.095543501818327,0.4617952620668878,0.4617952620668878,0.4617952620668878,1.0,0.5311587248317091,0.4096811441058781,0.06868992600313012,0.090451372622714,0.5350716244976643,0.4006079640076827,0.06479613389579311,0.09954516450616213
7.900075674057007,0.01661795936524868,1.8841745853424072,1.099171917308505,0.4668502273895803,0.4668502273895803,0.4668502273895803,1.0,0.5261662573456733,0.4162679593081349,0.07366436281059077,0.08384207495254847,0.5306189409216688,0.4084379616579088,0.06923024835319194,0.0916936197293553
7.910210609436035,0.03515337407588959,1.7474923133850098,1.0987198667234177,0.4886309959976658,0.4886309959976658,0.4886309959976658,1.0,0.5204481067072008,0.4217470651163489,0.07936438409317406,0.07833896323717898,0.5255335238144347,0.4150925133871288,0.074297316223183,0.08501629148326714
7.920163154602051,0.05547842010855675,1.9780112504959106,1.094079401229028,0.4451058891210947,0.4451058891210947,0.4451058891210947,1.0,0.5142761184253355,0.42580023664369937,0.0855190424852689,0.07426155171351187,0.5199048211198851,0.4204463750154141,0.07990817935422595,0.0796389215983895
7.9301910400390625,0.07703915238380432,2.1042582988739014,1.0851615716458163,0.4164242191021722,0.4164242191021722,0.4164242191021722,1.0,0.5075151910688658,0.4285221408471479,0.09226302725135438,0.07151474583717912,0.5137100060943754,0.424484257931281,0.08608560330279016,0.07557683371778431
7.940064191818237,0.09813117980957031,2.019564390182495,1.0722115918836508,0.41840624261920806,0.41840624261920806,0.41840624261920806,1.0,0.5003435052925572,0.42984589843054777,0.09941858205179074,0.07016618961557813,0.5070267556934663,0.42716507818091437,0.09275209267729045,0.07287151166668122
7.950176477432251,0.11734835803508759,2.110238790512085,1.054676206307975,0.38919245609612074,0.38919245609612074,0.38919245609612074,1.0,0.4924868746275948,0.42979637576579766,0.1072592986590663,0.07019022011784262,0.49975681516053055,0.42848072697335604,0.10000569566817838,0.07153086589226193
7.960070848464966,0.1409117728471756,2.199800968170166,1.0333776467397264,0.3569339135530377,0.3569339135530377,0.3569339135530377,1.0,0.4843181422242614,0.42837178122980046,0.11541309429100141,0.07158997302448614,0.492037478692396,0.42842625410157825,0.1077093949795899,0.07156041945837403
7.970081806182861,0.16102376580238342,2.0822513103485107,1.0077296448786985,0.35348153986695696,0.35348153986695696,0.35348153986695696,1.0,0.47558933124825054,0.4255561705893397,0.12412746908601313,0.07438074474198159,0.48381340497032327,0.426991212345459,0.11591843203280151,0.07297058210017782
7.980182886123657,0.18181751668453217,2.0281708240509033,0.9777708641827315,0.3365842797292674,0.3365842797292674,0.3365842797292674,1.0,0.46633146322921243,0.42133636419114595,0.13337149773717608,0.07857598469628452,0.47507243409976785,0.4241637882683025,0.1246449648849888,0.07577328339823117
7.9901909828186035,0.19979901611804962,2.0447731018066406,0.9441702220187272,0.30602471382043483,0.30602471382043483,0.30602471382043483,1.0,0.45673594013669294,0.4158220769823455,0.14295406380353792,0.08406661305693053,0.4659041871182304,0.419992932625324,0.13379951434426335,0.07991994822758085
8.000102996826172,0.22378851473331451,2.0181734561920166,0.907194978357516,0.27824116861025916,0.27824116861025916,0.27824116861025916,1.0,0.4468415826151875,0.4090946657489849,0.1528363616802474,0.09077144176943783,0.45637288486670896,0.41454379918715445,0.14331793801225537,0.08534569499850933
8.010122537612915,0.24147173762321472,1.8200794458389282,0.8662511822511736,0.2730611851599765,0.2730611851599765,0.2730611851599765,1.0,0.43646959376872274,0.40106604443523697,0.16319697250570567,0.09877827004013101,0.4464212393177158,0.4078049218111957,0.15325745525898052,0.09206198251932017
8.020145893096924,0.2607741355895996,1.7297587394714355,0.8218996093678329,0.24861888975096352,0.24861888975096352,0.24861888975096352,1.0,0.4257473794511283,0.3918609777897468,0.17390865053363064,0.10796274464499239,0.43608430938442205,0.39983294980047124,0.1635830528963056,0.10001236358215629
8.030070304870605,0.27807387709617615,1.7899868488311768,0.774858709219122,0.19920124940212003,0.19920124940212003,0.19920124940212003,1.0,0.414816493164803,0.38166068282047827,0.18482996453330564,0.118143999626004,0.42545040127461253,0.39074681631047475,0.1742065087148056,0.10907818160408014
8.040069103240967,0.2929874062538147,1.665576457977295,0.7245560252519857,0.1744884907482147,0.1744884907482147,0.1744884907482147,1.0,0.4035148574969924,0.3703700621594266,0.19612284576868302,0.12941694231620587,0.4144826293858025,0.3805584392349507,0.18516467724174432,0.11924756196014301
8.050142049789429,0.3099462389945984,1.5382713079452515,0.6711886349785497,0.14727788330106573,0.14727788330106573,0.14727788330106573,1.0,0.39186514494592317,0.3580549967570802,0.20776466419396308,0.14171586398532404,0.40317388716586283,0.36930671799601544,0.1964646707178537,0.13048171297273353
8.06006646156311,0.3263937532901764,1.4725730419158936,0.6162396304074891,0.10873622131869082,0.10873622131869082,0.10873622131869082,1.0,0.3801567981596896,0.34509190684391033,0.219466161112195,0.1546648059020071,0.3916653426627762,0.3571993124199629,0.20796541591502435,0.14257325943737031
8.070090293884277,0.33960291743278503,1.4201972484588623,0.5586454657621056,0.0662986924282632,0.0662986924282632,0.0662986924282632,1.0,0.36812881880591053,0.33126412756613643,0.23148817426926838,0.1684801766905022,0.37989708073434336,0.3442317199930497,0.21972679509214638,0.15552671806393625
8.080081701278687,0.3536216616630554,1.2286136150360107,0.49944752584261765,0.043461573255291985,0.043461573255291985,0.043461573255291985,1.0,0.3559676319541634,0.31685262450603563,0.24364438162240576,0.18288128834860362,0.36793235634425336,0.33054217224954263,0.23168558835727607,0.16920400320626994
8.090145349502563,0.3628254532814026,0.973221480846405,0.43833608379098044,0.0315793001700595,0.0315793001700595,0.0315793001700595,1.0,0.3435759208584988,0.30181552087836844,0.2560320662832529,0.19791000200043427,0.35575413860137606,0.31617884656395556,0.24385882732026448,0.18355700260335212
8.100153684616089,0.37258318066596985,0.8455625176429749,0.37641129897001346,-0.0019900745157229727,-0.0019900745157229727,-0.0019900745157229727,1.0,0.33114169613102695,0.28645839546711804,0.2684632813395757,0.21326091532200683,0.3434479173662015,0.3013186210155368,0.2561610543299201,0.19840895896267946
8.110153198242188,0.3800399601459503,0.7662982940673828,0.31373226076974325,-0.04446732069364423,-0.04446732069364423,-0.04446732069364423,1.0,0.3186397281817201,0.270832749187051,0.2809632404727084,0.22888252622963348,0.33104382277396077,0.2860756851012939,0.26856214740131423,0.21364574259615648
8.120155096054077,0.3876245617866516,0.5878161191940308,0.2505698839706292,-0.06874189010250098,-0.06874189010250098,-0.06874189010250098,1.0,0.30608768407309606,0.25504224991671826,0.2935142784832361,0.24467119145328053,0.31856575342352844,0.2705589675090061,0.28103821294227516,0.2291584670247185
